id,created_at,updated_at,flight_identifier,flt_num,scheduled_origin_gate,scheduled_destination_gate,out_gmt,in_gmt,off_gmt,on_gmt,origin,origin_city,origin_region,dest,dest_city,dest_region
292013,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,df2014c8-81ec-4a10-95d1-74f5d7e3131d,583,A36,16,2019-02-09T20:47:46Z,2019-02-10T11:44:40Z,2019-02-09T21:13:13Z,2019-02-10T11:38:58Z,DTW,Detroit,Michigan,PVG,Shanghai (Pudong),China
292014,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,df21d35b-ea42-49d1-bd0f-2737d1526af9,55,H14,Any,2019-02-09T20:57:15Z,2019-02-10T08:57:32Z,2019-02-09T21:14:17Z,2019-02-10T08:50:50Z,MUC,Munich,Germany,BOG,Bogota,Colombia
292016,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ec914a4f-d223-4ece-8eea-5827c5c2580e,1842,F12,4,2019-02-09T20:43:39Z,2019-02-10T00:38:28Z,2019-02-09T20:59:42Z,2019-02-10T00:32:43Z,MSP,Minneapolis,Minnesota,SNA,Santa Ana,California
292017,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ee6d2354-3644-4fea-a9d5-d0a71d128a37,3025,Any,Any,2019-02-09T20:50:37Z,2019-02-09T22:00:23Z,2019-02-09T21:04:10Z,2019-02-09T21:54:58Z,TUP,Tupelo,Mississippi,BNA,Nashville,Tennessee
292018,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f54dbbf6-96e9-4c8c-a9fe-0e3bde56a130,1669,14,C12,2019-02-09T20:28:03Z,2019-02-10T00:09:59Z,2019-02-09T20:45:37Z,2019-02-10T00:03:29Z,PUJ,Punta Cana,Dominican Republic,IAD,Dulles,Virginia
292019,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f8a594cd-6217-4f82-8f8a-7748abb119c9,976,Any,Any,2019-02-09T20:49:20Z,2019-02-10T06:07:51Z,2019-02-09T21:05:59Z,2019-02-10T06:03:14Z,CDG,Paris,France,DZA,Dzaoudzi,Mayotte
292020,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0142d776-688a-4d67-931b-4b0ef0876360,2094,E27,A3,2019-02-09T20:51:08Z,2019-02-09T22:01:02Z,2019-02-09T21:09:07Z,2019-02-09T21:56:26Z,ATL,Atlanta,Georgia,JAX,Jacksonville,Florida
292022,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6b2286c1-9337-418e-82a0-ef8c2cbc94d5,5752,29,2,2019-02-09T20:47:40Z,2019-02-09T22:05:27Z,2019-02-09T21:07:00Z,2019-02-09T21:59:53Z,DFW,Dallas-Fort Worth,Texas,AMA,Amarillo,Texas
292023,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,25639baf-d139-49b4-9865-57b9a29d7d23,1836,A25,B04,2019-02-09T20:49:19Z,2019-02-09T22:09:18Z,2019-02-09T21:05:38Z,2019-02-09T22:02:19Z,MEM,Memphis,Tennessee,ATL,Atlanta,Georgia
292024,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,25ab9452-e405-4251-9463-e4a82173f7d1,1391,3,D47,2019-02-09T20:55:03Z,2019-02-10T00:37:57Z,2019-02-09T21:08:25Z,2019-02-10T00:30:52Z,STT,Charlotte Amalie,U.S. Virgin Islands,MIA,Miami,Florida
292025,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ec796e0e-b884-443d-b61c-ec07ccddcf4e,1035,Any,17,2019-02-09T20:58:00Z,2019-02-10T00:02:59Z,2019-02-09T21:10:38Z,2019-02-09T23:57:39Z,BTV,South Burlington,Vermont,MCO,Orlando,Florida
292026,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,26b0771d-427d-4274-957e-229bd41d2648,996,C08,F8,2019-02-09T20:43:25Z,2019-02-10T00:27:24Z,2019-02-09T20:54:55Z,2019-02-10T00:21:13Z,RSW,Fort Myers,Florida,MSP,Minneapolis,Minnesota
292028,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5dae1adf-452b-401f-b17e-82f8131c17cd,4956,6,E2,2019-02-09T20:33:37Z,2019-02-09T21:37:19Z,2019-02-09T20:49:36Z,2019-02-09T21:30:36Z,TRI,Blountville,Tennessee,CLT,Charlotte,North Carolina
292029,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6e8e764d-ca1a-4bb5-a7ac-f5b13a308a56,5281,3,E22,2019-02-09T20:48:00Z,2019-02-09T21:49:53Z,2019-02-09T21:05:05Z,2019-02-09T21:42:53Z,CAE,Columbia,South Carolina,CLT,Charlotte,North Carolina
292030,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,85132c66-cc34-426d-896a-9f0ecaeee60d,2440,5,D10,2019-02-09T20:34:34Z,2019-02-09T22:37:27Z,2019-02-09T20:43:34Z,2019-02-09T22:32:04Z,BZE,Belize City,Belize,MIA,Miami,Florida
292032,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a9523c3d-47a3-473b-a85a-d3c4d8508972,4960,Any,E16A,2019-02-09T20:36:18Z,2019-02-09T22:11:11Z,2019-02-09T20:50:09Z,2019-02-09T22:04:01Z,PGV,Greenville,North Carolina,CLT,Charlotte,North Carolina
292033,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a9b8864a-bef2-470e-879b-0427cf9923d8,5107,17,A14,2019-02-09T20:48:53Z,2019-02-09T22:38:04Z,2019-02-09T21:04:36Z,2019-02-09T22:33:00Z,PHL,Philadelphia,Pennsylvania,DAY,Dayton,Ohio
292034,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,acab34eb-ab5c-40c4-8ccb-b3546c157304,1653,4,G4,2019-02-09T20:48:01Z,2019-02-10T01:18:35Z,2019-02-09T21:05:42Z,2019-02-10T01:14:55Z,GCM,George Town,Cayman Islands,MSP,Minneapolis,Minnesota
292035,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ebaad6c0-0b44-4c93-b25c-22a1de9e51e2,5407,E11,B24,2019-02-09T20:31:56Z,2019-02-09T21:46:47Z,2019-02-09T20:46:14Z,2019-02-09T21:42:00Z,CLT,Charlotte,North Carolina,CVG,Cincinnati / Covington,Kentucky
292073,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,14d3c3b0-b142-4a3d-b542-b8dca88b71ad,500,7,Any,2019-02-09T20:44:19Z,2019-02-09T23:37:45Z,2019-02-09T20:58:43Z,2019-02-09T23:33:16Z,AZA,Mesa,Arizona,CID,Cedar Rapids,Iowa
292075,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,536e8b38-f8ba-4d76-b1da-3e3261c2714e,1634,A11,45,2019-02-09T20:52:57Z,2019-02-10T02:18:13Z,2019-02-09T21:08:58Z,2019-02-10T02:13:54Z,PHX,Phoenix,Arizona,DCA,Washington,District of Columbia
292076,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,549d7820-bbd9-4a1c-b0bc-9e2b4db67181,150,29,D5,2019-02-09T20:59:40Z,2019-02-09T23:40:46Z,2019-02-09T21:25:00Z,2019-02-09T23:35:33Z,DFW,Dallas-Fort Worth,Texas,RSW,Fort Myers,Florida
292077,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fbe7ff29-3c82-41ec-ad9d-09accc2ddffa,132,A56,D07,2019-02-09T20:52:21Z,2019-02-10T04:25:45Z,2019-02-09T21:09:13Z,2019-02-10T04:20:47Z,DTW,Detroit,Michigan,AMS,Amsterdam,Netherlands
292078,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0ba5fea9-f106-4b1b-9791-a1898690895d,1441,B36,D13,2019-02-09T20:48:24Z,2019-02-10T01:57:43Z,2019-02-09T21:06:31Z,2019-02-10T01:50:50Z,JFK,New York,New York,SLC,Salt Lake City,Utah
292079,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0bd91ebe-a14b-4cb9-9f35-edc5df045a9c,186,A17,72,2019-02-09T20:50:47Z,2019-02-09T22:25:15Z,2019-02-09T21:11:07Z,2019-02-09T22:21:47Z,ATL,Atlanta,Georgia,MCO,Orlando,Florida
292081,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0d710561-020e-4707-803e-b87a8abf6bde,1549,Any,Any,2019-02-09T21:00:41Z,2019-02-10T00:06:12Z,2019-02-09T21:16:50Z,2019-02-10T00:01:31Z,LIS,Lisbon,Portugal,SID,Espargos,Cape Verde
292082,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,244808d6-f270-46ab-90ce-fe3ced6dec76,2234,Any,Any,2019-02-09T20:46:35Z,2019-02-09T23:30:09Z,2019-02-09T20:56:55Z,2019-02-09T23:26:12Z,NDR,Al Aaroui,Morocco,BCN,Barcelona,Spain
292083,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,4706a3bd-51fa-4c2d-bd95-a663188db6af,3284,2,38,2019-02-09T20:55:39Z,2019-02-09T21:42:39Z,2019-02-09T21:09:19Z,2019-02-09T21:36:23Z,LAW,Lawton,Oklahoma,DFW,Dallas-Fort Worth,Texas
292085,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,4d0e426e-ffe2-4dee-a3da-6695f0123418,1315,B41,43,2019-02-09T20:54:23Z,2019-02-10T03:40:15Z,2019-02-09T21:14:59Z,2019-02-10T03:35:22Z,JFK,New York,New York,SFO,San Francisco,California
292086,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,50806d65-ee20-483b-85b1-bce8d67fd982,6192,Any,Any,2019-02-09T21:04:32Z,2019-02-10T01:32:53Z,2019-02-09T21:18:50Z,2019-02-10T01:26:17Z,LIS,Lisbon,Portugal,IEV,Kyiv,Ukraine
292087,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5b5c886b-41e5-4a19-9c72-c058a7de13b9,439,34,B28,2019-02-09T20:58:35Z,2019-02-10T00:02:26Z,2019-02-09T21:14:18Z,2019-02-09T23:56:25Z,MEX,Ciudad de México,Mexico,PHX,Phoenix,Arizona
292088,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5d43691d-c78b-49dc-a1d4-b88f24d09532,5854,47,4,2019-02-09T20:50:46Z,2019-02-09T22:05:34Z,2019-02-09T21:13:00Z,2019-02-09T22:00:16Z,DFW,Dallas-Fort Worth,Texas,LBB,Lubbock,Texas
292089,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,67b7ea10-1e84-4740-81e1-5e9624f7a478,569,Any,E24,2019-02-09T20:44:27Z,2019-02-10T06:43:55Z,2019-02-09T21:01:52Z,2019-02-10T06:39:40Z,DAR,Dar es Salaam,Tanzania,AMS,Amsterdam,Netherlands
292090,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6a3e4ac2-2c55-4a87-85b4-577624df5eca,6403,Any,Any,2019-02-09T21:03:00Z,2019-02-09T23:08:16Z,2019-02-09T21:16:24Z,2019-02-09T23:03:01Z,VCE,Venice,Italy,BCN,Barcelona,Spain
292092,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6cfcfab1-b423-4b2a-b0f8-02243bb63f46,635,19,Any,2019-02-09T20:55:16Z,2019-02-10T02:53:19Z,2019-02-09T21:04:25Z,2019-02-10T02:46:15Z,TFS,Tenerife,Spain,KEF,Reykjavík,Iceland
292093,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7672bbbc-057a-42fa-ad1a-bfd7b27c5239,3678,4,B4,2019-02-09T21:00:40Z,2019-02-09T23:24:07Z,2019-02-09T21:14:36Z,2019-02-09T23:19:41Z,HOU,Houston,Texas,CHS,Charleston,South Carolina
292094,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,84347c16-99a1-4113-866d-10199ecae924,264,B19,Any,2019-02-09T21:10:57Z,2019-02-10T07:52:37Z,2019-02-09T21:26:53Z,2019-02-10T07:47:08Z,MAD,Madrid,Spain,XIY,Xianyang (Weicheng),China
292096,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,8fbdbc85-987d-4fcd-9445-ad8924848abb,1318,B31,Any,2019-02-09T21:04:30Z,2019-02-10T00:08:43Z,2019-02-09T21:22:38Z,2019-02-10T00:01:26Z,FRA,Frankfurt am Main,Germany,ALG,Algiers,Algeria
292097,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,90be71ac-c100-402d-bad2-ae9d83fe8ca9,2700,32,48,2019-02-09T20:57:56Z,2019-02-09T22:11:20Z,2019-02-09T21:08:49Z,2019-02-09T22:07:58Z,LAX,Los Angeles,California,SFO,San Francisco,California
292099,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,91276c19-949a-441b-9517-72e18ffa9be0,2650,22,48,2019-02-09T20:49:34Z,2019-02-09T23:44:28Z,2019-02-09T21:09:00Z,2019-02-09T23:37:53Z,DFW,Dallas-Fort Worth,Texas,CUN,Ciudad de Cancún,Mexico
292100,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,94ccf115-5969-4d1c-85ee-862f32d9f27a,2440,C68,H17,2019-02-09T21:02:09Z,2019-02-10T00:06:49Z,2019-02-09T21:22:21Z,2019-02-10T00:02:06Z,JFK,New York,New York,MIA,Miami,Florida
292102,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a91475dd-795b-4325-89e2-78d618f6f360,2432,Any,Any,2019-02-09T20:50:27Z,2019-02-09T22:01:57Z,2019-02-09T21:08:28Z,2019-02-09T21:57:02Z,LCA,Larnaca,Cyprus,TLV,Tel Aviv,Israel
292103,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,af98c5be-7cd9-42a6-b2bf-7301878e89ae,632,C1,Any,2019-02-09T20:49:03Z,2019-02-09T23:40:27Z,2019-02-09T21:03:59Z,2019-02-09T23:35:27Z,SCL,Santiago,Chile,FLN,Florianópolis,Brazil
292104,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b3d14288-3f61-4a1e-913a-95dd30f36c9b,945,1,Any,2019-02-09T20:57:32Z,2019-02-10T02:05:11Z,2019-02-09T21:15:05Z,2019-02-10T01:59:13Z,ZIH,Ixtapa,Mexico,YYZ,Toronto,Canada
292106,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b4e5588d-e94c-4934-ab60-5f8b23c51784,730,9,B19,2019-02-09T20:32:41Z,2019-02-10T00:41:14Z,2019-02-09T20:44:38Z,2019-02-10T00:35:06Z,STX,Christiansted,U.S. Virgin Islands,ATL,Atlanta,Georgia
292107,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b6dea61d-110c-4990-8ed2-f7c51efaf77f,3163,37A,Any,2019-02-09T20:53:17Z,2019-02-09T22:46:47Z,2019-02-09T21:21:00Z,2019-02-09T22:42:57Z,DFW,Dallas-Fort Worth,Texas,SAF,Santa Fe,New Mexico
292110,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,c0a9d3a0-b38e-4966-bce4-61f3f412411a,163,C57,Any,2019-02-09T20:53:39Z,2019-02-10T01:34:13Z,2019-02-09T21:10:16Z,2019-02-10T01:27:39Z,LHR,London,United Kingdom,TLV,Tel Aviv,Israel
292121,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e3e96d32-770b-4071-a7ad-e7f4e6b13446,7755,Any,Any,2019-02-09T21:05:35Z,2019-02-09T22:22:29Z,2019-02-09T21:16:59Z,2019-02-09T22:17:01Z,TNG,Tangier,Morocco,MAD,Madrid,Spain
292129,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e597a07b-1a8b-4211-9249-1d7f95763504,660,A11,Any,2019-02-09T20:59:21Z,2019-02-10T10:29:50Z,2019-02-09T21:18:59Z,2019-02-10T10:24:21Z,SFO,San Francisco,California,WUH,Wuhan (Huangpi),China
292135,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ef5bae4a-1975-4196-a344-0b50f240206a,4874,B8,1,2019-02-09T20:45:56Z,2019-02-09T22:17:13Z,2019-02-09T21:03:13Z,2019-02-09T22:12:31Z,DTW,Detroit,Michigan,YOW,Ottawa,Canada
292272,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,895b5161-4e6f-405a-aba5-c4e321edc91e,2751,D7,Any,2019-02-09T21:00:33Z,2019-02-09T22:09:45Z,2019-02-09T21:16:18Z,2019-02-09T22:06:38Z,MIA,Miami,Florida,SNU,Santa Clara,Cuba
292274,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,8aa8bc82-8823-4e5a-9fb5-be854a161b61,2622,A12,A31,2019-02-09T20:55:25Z,2019-02-10T01:26:06Z,2019-02-09T21:11:05Z,2019-02-10T01:20:03Z,SMF,Sacramento,California,ATL,Atlanta,Georgia
292276,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,92c01871-ae32-4910-8985-e822acfd8272,1681,B4,Any,2019-02-09T21:09:33Z,2019-02-09T22:01:18Z,2019-02-09T21:25:09Z,2019-02-09T21:55:53Z,FCO,Rome,Italy,FLR,Firenze,Italy
292277,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,99bde666-ee42-45ff-b6e2-10c60cc7d810,1658,36,D8,2019-02-09T21:05:18Z,2019-02-10T00:34:24Z,2019-02-09T21:25:10Z,2019-02-10T00:29:24Z,LAX,Los Angeles,California,MSY,New Orleans,Louisiana
292279,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,9ab08893-8768-4ba1-bf52-a14d4c3b5ed9,2750,A3,E27,2019-02-09T20:49:48Z,2019-02-10T01:38:49Z,2019-02-09T21:07:30Z,2019-02-10T01:32:03Z,SEA,Seattle,Washington,ATL,Atlanta,Georgia
292280,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,9ca8ba49-29bd-4248-999f-2dc52213a18d,8938,SK,A3,2019-02-09T21:01:20Z,2019-02-09T22:47:02Z,2019-02-09T21:17:11Z,2019-02-09T22:40:35Z,PHX,Phoenix,Arizona,SMF,Sacramento,California
292282,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a406bf1e-0bc9-432c-82ea-0a9ed91f61ca,2321,C3,C16,2019-02-09T20:53:57Z,2019-02-09T23:49:10Z,2019-02-09T21:10:29Z,2019-02-09T23:43:02Z,PBI,West Palm Beach,Florida,LGA,New York,New York
292284,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a462e9d7-2271-4301-bd22-271f1fd06e72,2625,Any,Any,2019-02-09T20:57:46Z,2019-02-09T22:04:15Z,2019-02-09T21:09:32Z,2019-02-09T21:58:44Z,MHK,Manhattan,Kansas,OKC,Oklahoma City,Oklahoma
292285,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a4875921-8010-4393-9349-0b8e2119f7fa,84,E34,Any,2019-02-09T20:57:49Z,2019-02-10T02:55:02Z,2019-02-09T21:14:04Z,2019-02-10T02:47:49Z,FCO,Rome,Italy,AUH,Abu Dhabi,United Arab Emirates
292287,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b025c078-980d-4eed-adda-44f554990806,3867,17,42,2019-02-09T20:50:04Z,2019-02-09T23:33:41Z,2019-02-09T21:17:00Z,2019-02-09T23:27:24Z,DFW,Dallas-Fort Worth,Texas,GSO,Greensboro,North Carolina
292289,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b2750acc-f755-4f14-9620-9f4990375353,4859,E2,B1,2019-02-09T20:55:40Z,2019-02-09T22:20:14Z,2019-02-09T21:11:24Z,2019-02-09T22:15:25Z,CLT,Charlotte,North Carolina,BHM,Birmingham,Alabama
292291,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b2bd80d6-1c71-4e36-8316-8294415c157e,1361,24,G17,2019-02-09T21:05:47Z,2019-02-10T00:30:45Z,2019-02-09T21:23:10Z,2019-02-10T00:25:13Z,LAX,Los Angeles,California,MSP,Minneapolis,Minnesota
292293,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b8652187-d1b3-46f2-91ed-5331e5e682aa,9984,Any,G12,2019-02-09T20:48:08Z,2019-02-09T22:04:28Z,2019-02-09T21:05:48Z,2019-02-09T21:57:50Z,SAL,San Salvador (San Luis Talpa),El Salvador,SAL,San Salvador (San Luis Talpa),El Salvador
292295,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b93d5804-0226-4e31-a0c7-31ec7b0854b7,5849,E88,F18,2019-02-09T21:02:52Z,2019-02-09T23:09:27Z,2019-02-09T21:17:11Z,2019-02-09T23:04:34Z,YYC,Calgary,Canada,SLC,Salt Lake City,Utah
292298,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,bf447dc5-5adb-4c89-8cdd-42ebecfb74f9,1726,Any,Any,2019-02-09T20:58:22Z,2019-02-09T21:50:44Z,2019-02-09T21:14:42Z,2019-02-09T21:46:15Z,EDI,Edinburgh,United Kingdom,ABZ,Aberdeen,United Kingdom
292299,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,c7adecf0-cc4a-4dbf-a02d-3b109632821b,1565,49,D86,2019-02-09T21:01:52Z,2019-02-10T00:12:13Z,2019-02-09T21:18:55Z,2019-02-10T00:07:37Z,SAN,San Diego,California,YYC,Calgary,Canada
292301,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,c8abe6dc-4ca4-4963-9168-772c45c76883,4918,21,A7,2019-02-09T21:13:08Z,2019-02-09T23:21:02Z,2019-02-09T21:28:59Z,2019-02-09T23:17:20Z,EWR,Newark,New Jersey,GSP,Greer,South Carolina
292304,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,cd57173f-8abd-4ca3-8c2c-a696bf632202,2243,D2,C18,2019-02-09T21:05:01Z,2019-02-10T00:01:24Z,2019-02-09T21:23:25Z,2019-02-09T23:53:48Z,MSP,Minneapolis,Minnesota,LGA,New York,New York
292306,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,cfbd0bd1-7b52-4275-84ff-0dc6b8b5f71f,1533,Any,Any,2019-02-09T20:54:12Z,2019-02-09T21:56:55Z,2019-02-09T21:09:09Z,2019-02-09T21:50:32Z,STL,St Louis,Missouri,DEC,Decatur,Illinois
292307,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d547ce55-0cfc-4eff-85c7-6b98ced3249a,727,111,C3,2019-02-09T20:59:19Z,2019-02-10T02:39:43Z,2019-02-09T21:12:31Z,2019-02-10T02:35:21Z,MCO,Orlando,Florida,PDX,Portland,Oregon
292309,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d67e9bcd-4398-43bf-aae1-dbd566e9320f,647,75,A4,2019-02-09T21:09:03Z,2019-02-10T01:54:45Z,2019-02-09T21:25:14Z,2019-02-10T01:49:45Z,SFO,San Francisco,California,TPA,Tampa,Florida
292310,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,dd7698c6-b5d5-4127-a87f-677351694535,1689,A2,B32,2019-02-09T21:11:32Z,2019-02-10T01:18:27Z,2019-02-09T21:24:30Z,2019-02-10T01:13:33Z,PHX,Phoenix,Arizona,PIT,Pittsburgh,Pennsylvania
292312,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e1bf485b-8d36-4b6a-b058-b6ff18a5aa83,1447,46,D05,2019-02-09T21:00:08Z,2019-02-09T22:50:01Z,2019-02-09T21:14:34Z,2019-02-09T22:43:30Z,SAN,San Diego,California,SLC,Salt Lake City,Utah
292314,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e368180a-709a-42c7-b1dc-d937452755e7,2955,B34,S7,2019-02-09T20:56:37Z,2019-02-10T03:09:20Z,2019-02-09T21:16:59Z,2019-02-10T03:03:28Z,JFK,New York,New York,SEA,Seattle,Washington
292316,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,eb680247-33ab-4a59-9032-48ac518f6fbd,1770,D4,D11,2019-02-09T21:07:13Z,2019-02-09T23:55:13Z,2019-02-09T21:23:57Z,2019-02-09T23:49:31Z,FLL,Fort Lauderdale,Florida,LGA,New York,New York
292319,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ecbb7216-a44f-4813-a685-16a9076f9b55,289,Any,Any,2019-02-09T20:55:29Z,2019-02-10T02:28:37Z,2019-02-09T21:09:37Z,2019-02-10T02:24:01Z,SXM,Saint Martin,Sint Maarten,YUL,Montréal,Canada
292321,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ef7edf32-3f4c-45a6-9b07-3c21ece3d238,268,69A,1,2019-02-09T20:55:22Z,2019-02-09T23:16:18Z,2019-02-09T21:12:04Z,2019-02-09T23:11:38Z,LAX,Los Angeles,California,LTO,Loreto,Mexico
292324,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f74d98fa-31bd-481c-8848-a7545d983e33,1808,D54,A1,2019-02-09T21:12:48Z,2019-02-10T01:08:34Z,2019-02-09T21:27:09Z,2019-02-10T01:05:01Z,AGP,Málaga,Spain,GOT,Gothenburg,Sweden
292326,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f820efde-f0cd-4fb4-9c94-2fdd6b7d9c7f,1074,E65,G18,2019-02-09T20:59:36Z,2019-02-10T00:24:40Z,2019-02-09T21:16:27Z,2019-02-10T00:19:13Z,TPA,Tampa,Florida,MSP,Minneapolis,Minnesota
292328,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fba2aa4b-1197-411e-8f4a-f35a163f3591,5748,42,Any,2019-02-09T20:56:58Z,2019-02-09T23:24:37Z,2019-02-09T21:19:00Z,2019-02-09T23:19:08Z,DFW,Dallas-Fort Worth,Texas,FSD,Sioux Falls,South Dakota
292330,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,2fd134a1-ca48-4a50-8aab-559d4d67cda3,3472,42,E5,2019-02-09T21:07:35Z,2019-02-09T21:59:43Z,2019-02-09T21:22:26Z,2019-02-09T21:54:01Z,GSO,Greensboro,North Carolina,CLT,Charlotte,North Carolina
292407,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,64bb9b97-93d6-4724-a977-e1ab3c207662,2019,B31,D46,2019-02-09T20:55:17Z,2019-02-09T22:56:06Z,2019-02-09T21:14:07Z,2019-02-09T22:50:45Z,ATL,Atlanta,Georgia,MKE,Milwaukee,Wisconsin
292410,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7c9cfcaf-e52d-45da-90ea-f3249ae04fa0,5828,B4,25,2019-02-09T20:56:29Z,2019-02-09T22:41:34Z,2019-02-09T21:07:43Z,2019-02-09T22:34:51Z,BHM,Birmingham,Alabama,DFW,Dallas-Fort Worth,Texas
292412,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,94ebb979-a09d-43ea-aeff-cb8db6e6e60d,1611,A5,F7,2019-02-09T21:03:48Z,2019-02-10T00:09:30Z,2019-02-09T21:17:37Z,2019-02-10T00:02:46Z,SEA,Seattle,Washington,MSP,Minneapolis,Minnesota
292414,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,c8790638-df7a-4666-bbb6-286be7e09f96,3728,5,E3,2019-02-09T20:46:40Z,2019-02-09T21:57:12Z,2019-02-09T21:04:29Z,2019-02-09T21:52:01Z,ROA,Roanoke,Virginia,CLT,Charlotte,North Carolina
292417,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,1452ea5e-9906-47d8-9165-3548243a1a1b,82,F04,TBA,2019-02-09T21:09:21Z,2019-02-10T05:42:58Z,2019-02-09T21:32:52Z,2019-02-10T05:35:01Z,ATL,Atlanta,Georgia,CDG,Paris,France
292419,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,acb4366f-790e-4706-aeff-6e4db8482d2f,4370,D8,B4,2019-02-09T21:03:04Z,2019-02-09T22:31:38Z,2019-02-09T21:19:44Z,2019-02-09T22:26:02Z,CLT,Charlotte,North Carolina,SDF,Louisville,Kentucky
